wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho
2026-03-04T11:54:59.606,1184365,23.4,22.0,V,1.372,0.561,0.395
2026-03-04T11:55:00.616,1185375,23.4,22.0,V,1.372,0.562,0.395
2026-03-04T11:55:01.626,1186385,23.4,22.0,V,1.37,0.561,0.396
2026-03-04T11:55:02.636,1187395,23.4,22.0,V,1.37,0.562,0.398
2026-03-04T11:55:03.648,1188405,23.4,22.0,V,1.371,0.561,0.396
2026-03-04T11:55:04.656,1189415,23.4,22.0,V,1.369,0.558,0.396
2026-03-04T11:55:05.666,1190425,23.4,22.0,V,1.371,0.56,0.397
2026-03-04T11:55:06.676,1191435,23.4,22.1,V,1.372,0.56,0.397
2026-03-04T11:55:07.686,1192445,23.4,22.1,V,1.371,0.561,0.397
2026-03-04T11:55:08.696,1193455,23.3,22.1,V,1.371,0.561,0.398
2026-03-04T11:55:09.706,1194465,23.4,22.1,V,1.369,0.56,0.396
2026-03-04T11:55:10.716,1195475,23.3,22.1,V,1.371,0.56,0.4
2026-03-04T11:55:11.726,1196485,23.4,22.1,V,1.37,0.559,0.398
2026-03-04T11:55:12.736,1197495,23.4,22.1,V,1.37,0.56,0.397
2026-03-04T11:55:13.746,1198505,23.4,22.1,V,1.369,0.56,0.396
2026-03-04T11:55:14.756,1199515,23.3,22.1,V,1.369,0.56,0.397
2026-03-04T11:55:15.766,1200525,23.4,22.1,V,1.369,0.56,0.398
2026-03-04T11:55:16.776,1201535,23.3,22.1,V,1.37,0.56,0.397
2026-03-04T11:55:17.786,1202545,23.4,22.1,V,1.369,0.559,0.396
2026-03-04T11:55:18.796,1203555,23.4,22.1,V,1.369,0.559,0.396
2026-03-04T11:55:19.806,1204565,23.3,22.1,V,1.369,0.559,0.395
2026-03-04T11:55:20.816,1205575,23.4,22.1,V,1.37,0.558,0.397
2026-03-04T11:55:21.826,1206585,23.3,22.1,V,1.37,0.559,0.397
2026-03-04T11:55:22.836,1207595,23.3,22.1,V,1.366,0.558,0.396
2026-03-04T11:55:23.845,1208605,23.4,22.1,V,1.367,0.558,0.396
2026-03-04T11:55:24.855,1209615,23.4,22.1,V,1.367,0.56,0.397
2026-03-04T11:55:25.866,1210625,23.4,22.1,V,1.367,0.558,0.399
2026-03-04T11:55:26.876,1211635,23.4,22.1,V,1.369,0.559,0.396
2026-03-04T11:55:27.885,1212645,23.4,22.1,V,1.365,0.558,0.397
2026-03-04T11:55:28.896,1213655,23.4,22.1,V,1.366,0.559,0.398
2026-03-04T11:55:29.905,1214665,23.3,22.1,V,1.366,0.559,0.395
2026-03-04T11:55:30.915,1215675,23.4,22.1,V,1.368,0.559,0.398
2026-03-04T11:55:31.925,1216685,23.4,22.1,V,1.365,0.557,0.399
2026-03-04T11:55:32.935,1217695,23.4,22.1,V,1.365,0.559,0.397
2026-03-04T11:55:33.945,1218705,23.4,22.1,V,1.366,0.559,0.397
2026-03-04T11:55:34.955,1219715,23.4,22.1,V,1.366,0.558,0.396
2026-03-04T11:55:35.965,1220725,23.4,22.1,V,1.364,0.559,0.397
2026-03-04T11:55:36.975,1221735,23.4,22.0,V,1.368,0.556,0.395
2026-03-04T11:55:37.985,1222745,23.4,22.0,V,1.37,0.557,0.396
2026-03-04T11:55:38.995,1223755,23.3,22.0,V,1.368,0.556,0.395
2026-03-04T11:55:40.005,1224765,23.4,22.0,V,1.365,0.558,0.396
2026-03-04T11:55:41.015,1225775,23.4,22.0,V,1.366,0.557,0.396
2026-03-04T11:55:42.025,1226785,23.3,22.0,V,1.367,0.559,0.397
2026-03-04T11:55:43.035,1227795,23.4,22.0,V,1.366,0.558,0.397
2026-03-04T11:55:44.045,1228805,23.3,22.0,V,1.366,0.557,0.396
2026-03-04T11:55:45.055,1229815,23.4,22.0,V,1.365,0.556,0.398
2026-03-04T11:55:46.065,1230825,23.3,22.0,V,1.366,0.556,0.395
2026-03-04T11:55:47.075,1231835,23.4,22.0,V,1.368,0.556,0.396
2026-03-04T11:55:48.085,1232845,23.4,22.0,V,1.365,0.557,0.396
2026-03-04T11:55:49.095,1233855,23.4,22.0,V,1.369,0.557,0.399
2026-03-04T11:55:50.105,1234865,23.4,21.9,V,1.365,0.556,0.397
2026-03-04T11:55:51.115,1235875,23.4,21.9,V,1.365,0.557,0.395
2026-03-04T11:55:52.125,1236885,23.3,21.9,V,1.365,0.556,0.397
2026-03-04T11:55:53.135,1237895,23.3,21.9,V,1.367,0.554,0.395
2026-03-04T11:55:54.145,1238905,23.3,21.8,V,1.364,0.556,0.396
2026-03-04T11:55:55.154,1239915,23.4,21.8,V,1.366,0.555,0.397
2026-03-04T11:55:56.165,1240925,23.4,21.8,V,1.367,0.557,0.397
2026-03-04T11:55:57.175,1241935,23.4,21.8,V,1.363,0.556,0.398
2026-03-04T11:55:58.184,1242945,23.4,21.8,V,1.365,0.555,0.397
2026-03-04T11:55:59.194,1243955,23.4,21.8,V,1.365,0.556,0.397
2026-03-04T11:56:00.205,1244965,23.4,21.8,V,1.366,0.554,0.397
2026-03-04T11:56:01.215,1245975,23.4,21.8,V,1.363,0.556,0.397
2026-03-04T11:56:02.225,1246985,23.3,21.8,V,1.363,0.555,0.396
2026-03-04T11:56:03.234,1247995,23.4,21.8,V,1.364,0.555,0.397
2026-03-04T11:56:04.244,1249005,23.4,21.8,V,1.366,0.556,0.399
2026-03-04T11:56:05.254,1250015,23.4,21.8,V,1.366,0.554,0.396
2026-03-04T11:56:06.264,1251025,23.3,21.8,V,1.363,0.556,0.397
2026-03-04T11:56:07.274,1252035,23.4,21.8,V,1.368,0.555,0.397
2026-03-04T11:56:08.284,1253045,23.4,21.8,V,1.365,0.554,0.396
2026-03-04T11:56:09.294,1254055,23.4,21.8,V,1.363,0.554,0.397
2026-03-04T11:56:10.304,1255065,23.3,21.7,V,1.367,0.555,0.396
2026-03-04T11:56:11.314,1256075,23.4,21.7,V,1.369,0.556,0.395
2026-03-04T11:56:12.324,1257085,23.4,21.7,V,1.363,0.556,0.396
2026-03-04T11:56:13.334,1258095,23.3,21.7,V,1.367,0.556,0.396
2026-03-04T11:56:14.344,1259105,23.3,21.7,V,1.364,0.555,0.397
2026-03-04T11:56:15.354,1260115,23.3,21.6,V,1.366,0.555,0.397
2026-03-04T11:56:16.364,1261125,23.4,21.6,V,1.367,0.556,0.396
2026-03-04T11:56:17.374,1262135,23.4,21.6,V,1.364,0.556,0.398
2026-03-04T11:56:18.384,1263145,23.3,21.6,V,1.364,0.556,0.397
2026-03-04T11:56:19.394,1264155,23.3,21.6,V,1.367,0.555,0.396
2026-03-04T11:56:20.404,1265165,23.3,21.6,V,1.365,0.557,0.396
